30.70,92499,90.60,2022-05-30 10:19:54.019421
30.70,92498,90.60,2022-05-30 10:20:00.105384
30.70,92496,90.60,2022-05-30 10:20:06.191193
30.70,92498,90.50,2022-05-30 10:20:12.261667
30.80,92493,90.50,2022-05-30 10:20:18.347585
30.80,92496,90.50,2022-05-30 10:20:24.433573
30.80,92492,90.50,2022-05-30 10:20:30.519637
30.80,92495,90.40,2022-05-30 10:20:36.605424
30.80,92494,90.40,2022-05-30 10:20:42.690389
30.80,92497,90.40,2022-05-30 10:20:48.776339
30.90,92497,90.40,2022-05-30 10:20:54.862234
30.80,92498,90.40,2022-05-30 10:21:00.932751
30.90,92498,90.40,2022-05-30 10:21:07.018517
30.90,92489,90.40,2022-05-30 10:21:13.104479
30.90,92498,90.40,2022-05-30 10:21:19.190447
30.90,92491,90.40,2022-05-30 10:21:25.276374
30.90,92492,90.40,2022-05-30 10:21:31.362279
30.90,92492,90.40,2022-05-30 10:21:37.447332
30.90,92495,90.40,2022-05-30 10:21:43.518038
31.00,92496,90.40,2022-05-30 10:21:49.603575
31.00,92499,90.30,2022-05-30 10:21:55.689501
31.00,92499,90.30,2022-05-30 10:22:01.775501
31.00,92491,90.30,2022-05-30 10:22:07.861573
31.00,92496,90.20,2022-05-30 10:22:13.947354
31.00,92489,90.20,2022-05-30 10:22:20.033521
31.00,92497,90.20,2022-05-30 10:22:26.118149
31.00,92493,90.20,2022-05-30 10:22:32.188832
31.10,92489,90.20,2022-05-30 10:22:38.274577
31.10,92494,90.20,2022-05-30 10:22:44.360433
31.10,92488,90.20,2022-05-30 10:22:50.446979
31.10,92494,90.20,2022-05-30 10:22:56.532423
31.10,92494,90.10,2022-05-30 10:23:02.618325
31.20,92497,90.20,2022-05-30 10:23:08.703260
31.10,92490,90.20,2022-05-30 10:23:14.789133
31.20,92498,90.10,2022-05-30 10:23:20.859635
31.20,92496,90.10,2022-05-30 10:23:26.945762
31.20,92493,90.10,2022-05-30 10:23:33.031659
31.20,92497,90.20,2022-05-30 10:23:39.117760
31.20,92496,90.20,2022-05-30 10:23:45.203410
31.20,92501,90.20,2022-05-30 10:23:51.289360
31.20,92494,90.20,2022-05-30 10:23:57.374222
31.30,92493,90.20,2022-05-30 10:24:03.444907
31.30,92490,90.20,2022-05-30 10:24:09.531258
31.30,92492,90.20,2022-05-30 10:24:15.616563
31.30,92486,90.20,2022-05-30 10:24:21.702548
31.30,92496,90.10,2022-05-30 10:24:27.788727
31.30,92497,90.20,2022-05-30 10:24:33.874390
31.40,92498,90.20,2022-05-30 10:24:39.960313
31.30,92495,90.20,2022-05-30 10:24:46.045210
31.40,92492,90.10,2022-05-30 10:24:52.115942
31.40,92487,90.10,2022-05-30 10:24:58.201679
31.40,92491,90.00,2022-05-30 10:25:04.287555
31.40,92491,90.00,2022-05-30 10:25:10.373566
31.40,92495,89.90,2022-05-30 10:25:16.459492
31.40,92495,89.80,2022-05-30 10:25:22.545886
31.40,92491,89.90,2022-05-30 10:25:28.630254
31.50,92493,89.90,2022-05-30 10:25:34.716233
31.50,92500,89.80,2022-05-30 10:25:40.786718
31.50,92495,89.70,2022-05-30 10:25:46.872682
31.50,92488,89.70,2022-05-30 10:25:52.958764
31.50,92489,89.60,2022-05-30 10:25:59.044975
31.50,92494,89.80,2022-05-30 10:26:05.130468
31.50,92494,89.80,2022-05-30 10:26:11.216456
31.50,92491,89.80,2022-05-30 10:26:17.301368
31.60,92493,89.70,2022-05-30 10:26:23.387172
31.60,92495,89.50,2022-05-30 10:26:29.458086
31.60,92487,89.30,2022-05-30 10:26:35.544015
31.60,92492,89.30,2022-05-30 10:26:41.629724
31.60,92496,89.30,2022-05-30 10:26:47.714581
31.60,92493,89.40,2022-05-30 10:26:53.800511
